timestamp,GSR,PPG
6956.417661229,2476.360595703125,1189.010986328125
6956.450445895,2476.360595703125,1186.813232421875
6956.451500635,2476.360595703125,1186.08056640625
6956.484135264,2476.360595703125,1185.3480224609375
6956.516670253,2476.360595703125,1185.3480224609375
6956.517686512,2479.08642578125,1185.3480224609375
6956.550641396,2476.360595703125,1186.813232421875
6956.551545994,2479.08642578125,1186.08056640625
6956.584392359,2479.08642578125,1187.5457763671875
6956.591747199,2479.08642578125,1188.2784423828125
6956.624195662,2479.08642578125,1188.2784423828125
6956.656702626,2479.08642578125,1189.010986328125
6956.657768438,2479.08642578125,1189.010986328125
6956.719157026,2479.08642578125,1189.010986328125
6956.720318349,2481.818115234375,1189.010986328125
6956.721570798,2479.08642578125,1186.08056640625
6956.754391187,2481.818115234375,1187.5457763671875
6956.755347186,2479.08642578125,1185.3480224609375
6956.787911953,2479.08642578125,1186.813232421875
6956.789035972,2481.818115234375,1187.5457763671875
6956.821932409,2481.818115234375,1184.6153564453125
6956.826879082,2481.818115234375,1183.8828125
6956.85917566,2479.08642578125,1183.150146484375
6956.891653115,2479.08642578125,1186.08056640625
6956.892772881,2481.818115234375,1187.5457763671875
6956.925426171,2479.08642578125,1185.3480224609375
6956.957899932,2481.818115234375,1186.813232421875
6956.959094389,2479.08642578125,1184.6153564453125
6957.031621374,2481.818115234375,1186.813232421875
6957.032804139,2481.818115234375,1184.6153564453125
6957.034095308,2481.818115234375,1183.8828125
6957.035465672,2481.818115234375,1183.150146484375
6957.068207027,2481.818115234375,1183.150146484375
6957.069566939,2481.818115234375,1182.4176025390625
6957.101643195,2481.818115234375,1183.150146484375
6957.134387655,2481.818115234375,1182.4176025390625
6957.135409901,2481.818115234375,1182.4176025390625
6957.167982754,2481.818115234375,1183.150146484375
6957.169440213,2481.818115234375,1182.4176025390625
6957.201679235,2484.555908203125,1182.4176025390625
6957.234232036,2481.818115234375,1182.4176025390625
6957.23532638,2481.818115234375,1182.4176025390625
6957.268030647,2484.555908203125,1182.4176025390625
6957.269092926,2484.555908203125,1181.6849365234375
6957.312893067,2484.555908203125,1180.952392578125
6957.314025992,2481.818115234375,1180.952392578125
6957.346907523,2484.555908203125,1181.6849365234375
6957.348207545,2487.2998046875,1181.6849365234375
6957.380519865,2490.0498046875,1178.02197265625
6957.412944508,2487.2998046875,1178.754638671875
6957.414106833,2487.2998046875,1176.5567626953125
6957.446884195,2487.2998046875,1175.82421875
6957.454169125,2490.0498046875,1175.091552734375
6957.486633756,2487.2998046875,1176.5567626953125
6957.487796467,2487.2998046875,1175.82421875
6957.520672439,2490.0498046875,1175.091552734375
6957.553153563,2487.2998046875,1177.2894287109375
6957.554113137,2487.2998046875,1175.82421875
6957.626867029,2490.0498046875,1175.091552734375
6957.628152329,2490.0498046875,1177.2894287109375
6957.629044304,2490.0498046875,1178.02197265625
6957.650451286,2490.0498046875,1178.754638671875
6957.651882958,2490.0498046875,1178.754638671875
6957.684161271,2490.0498046875,1178.754638671875
6957.689165966,2490.0498046875,1178.754638671875
6957.721671412,2490.0498046875,1178.754638671875
6957.754483739,2490.0498046875,1178.754638671875
6957.755657,2490.0498046875,1178.754638671875
6957.787940839,2487.2998046875,1178.754638671875
6957.789314726,2492.8056640625,1176.5567626953125
6957.82167935,2490.0498046875,1174.3590087890625
6957.854143087,2490.0498046875,1176.5567626953125
6957.855516482,2490.0498046875,1177.2894287109375
6957.918045049,2490.0498046875,1178.02197265625
6957.919131408,2492.8056640625,1178.754638671875
6957.920330625,2490.0498046875,1175.091552734375
6957.953017558,2487.2998046875,1177.2894287109375
6957.954374786,2492.8056640625,1175.091552734375
6957.98662903,2487.2998046875,1173.6263427734375
6957.987913602,2490.0498046875,1174.3590087890625
6958.020658892,2490.0498046875,1176.5567626953125
6958.053106672,2492.8056640625,1178.02197265625
6958.054141704,2492.8056640625,1175.091552734375
6958.086737808,2490.0498046875,1173.6263427734375
6958.094495105,2492.8056640625,1175.82421875
6958.126645508,2490.0498046875,1174.3590087890625
6958.127847063,2492.8056640625,1176.5567626953125
6958.160685541,2492.8056640625,1174.3590087890625
6958.211851756,2492.8056640625,1173.6263427734375
6958.212867441,2492.8056640625,1172.893798828125
6958.214071289,2492.8056640625,1172.893798828125
6958.235638338,2492.8056640625,1172.1611328125
6958.275643704,2492.8056640625,1172.1611328125
6958.277093614,2495.56787109375,1172.1611328125
6958.309261952,2492.8056640625,1171.4285888671875
6958.31413518,2495.56787109375,1172.1611328125
6958.346687524,2492.8056640625,1171.4285888671875
6958.348009874,2495.56787109375,1172.1611328125
6958.380513181,2495.56787109375,1171.4285888671875
6958.413128893,2495.56787109375,1171.4285888671875
6958.41437619,2492.8056640625,1170.6959228515625
6958.446918196,2492.8056640625,1171.4285888671875
6958.448145814,2495.56787109375,1171.4285888671875
6958.51670732,2495.56787109375,1171.4285888671875
